Day	Month	Year	Hour	Minute	julday	NEE_f	LE_f	H_f	Tair_f	Tsoil_f	Rg_f	VPD_f	Reco	GPP_f
1	5	2013	13	0	121	-13.2682	144.51544	96.67467	16.40611	17.38627	793.52344	8.4574	3.72824	16.99644
1	5	2013	13	30	121	-10.0315	94.50909	46.75077	16.37872	18.33779	563.90924	8.55608	3.90072	13.93222
1	5	2013	14	0	121	-9.6776	92.22749	39.59686	16.59015	18.46626	384.66943	8.78128	3.92544	13.60304
1	5	2013	14	30	121	-12.0856	101.02485	31.71928	16.71644	18.38412	354.4697	8.93542	3.91196	15.99756
1	5	2013	15	0	121	-5.4683	58.16767	13.14914	16.52095	18.0743	228.4214	8.82841	3.85728	9.32558
1	5	2013	15	30	121	-5.1807	54.99535	10.83541	16.65761	17.75603	236.82153	8.86765	3.80132	8.98202
1	5	2013	16	0	121	-4.1659	47.46108	5.1715	16.69963	17.52829	168.42337	8.89785	3.76181	7.92771
1	5	2013	16	30	121	-3.3766	36.9579	1.2257	16.7049	17.19172	141.51453	8.85721	3.70301	7.07961
1	5	2013	17	0	121	-5.311	44.57754	-6.62378	16.6965	16.91387	174.8857	8.65235	3.65492	8.96591
1	5	2013	17	30	121	-1.8304	29.15661	-16.66733	16.47157	16.68255	99.43138	8.78411	3.61524	5.44564
1	5	2013	18	0	121	1.2759	7.89688	-6.13561	16.15071	16.25186	26.81208	8.38457	3.54062	2.26472
1	5	2013	18	30	121	1.9676	4.74597	-13.76426	15.77987	15.78347	14.00796	7.86163	3.45994	1.49234
1	5	2013	19	0	121	3.43891	5.84412	-7.95368	15.37704	15.28683	0.73133	7.4108	3.37501	-0.0639
1	5	2013	19	30	121	3.49746	2.09598	-3.59251	15.23528	14.89291	-0.32392	7.19879	3.30841	-0.18905
1	5	2013	20	0	121	3.38957	6.10059	-7.44371	15.03835	14.5774	-0.32441	6.97195	3.25563	-0.13394
1	5	2013	20	30	121	3.40171	5.05648	-6.03565	14.90121	14.31798	-0.30513	6.76744	3.21266	-0.18906
1	5	2013	21	0	121	2.9508	8.07245	-7.92026	14.58087	14.10628	-0.34833	6.25206	3.17794	0.22714
1	5	2013	21	30	121	3.3673	7.77906	-7.53	14.27213	13.92008	-0.41164	5.83299	3.14765	-0.21965
1	5	2013	22	0	121	3.32892	5.39171	-11.91346	13.92715	13.74718	-0.37473	5.2799	3.11969	-0.20923
1	5	2013	22	30	121	3.22474	4.47953	-19.69847	12.93879	13.56276	-0.19686	3.54503	3.08988	-0.13486
1	5	2013	23	0	121	3.12485	4.40631	-9.44983	12.79815	13.26073	-0.28521	3.46992	3.04057	-0.08428
1	5	2013	23	30	121	2.8572	2.74291	-8.75223	11.54977	12.9152	-0.00413	2.34606	2.98434	0.12715
2	5	2013	0	0	122	2.89083	2.36935	-7.65917	10.3247	12.47132	0.0366	1.44987	2.91238	0.02155
2	5	2013	0	30	122	2.72962	2.65761	-9.13803	9.43951	12.0428	0.02181	0.88795	2.84356	0.11393
2	5	2013	1	0	122	2.81029	2.36728	-8.74974	10.2093	11.89232	-0.01731	1.10143	2.8202	0.00992
2	5	2013	1	30	122	3.14375	2.67238	-9.2752	10.86467	11.88401	-0.01503	1.25475	2.81988	-0.32388
2	5	2013	2	0	122	3.14375	3.97093	-1.88782	10.91193	11.88434	-0.03043	1.2962	2.82095	-0.32281
2	5	2013	2	30	122	3.14375	2.37035	-1.46307	10.89777	11.85746	-0.01767	1.19994	2.81761	-0.32614
2	5	2013	3	0	122	3.14375	5.08435	-2.58574	10.90957	11.81549	-0.0416	1.32731	2.81184	-0.33192
2	5	2013	3	30	122	2.9124	5.99082	-2.81746	11.09102	11.77292	0.0952	1.81223	2.80597	-0.10643
2	5	2013	4	0	122	2.84814	-0.29413	-0.18458	10.9596	11.72235	1.90325	1.49867	2.79881	-0.04933
2	5	2013	4	30	122	2.92046	3.59588	-0.36412	10.89477	11.68485	13.30035	1.20226	2.79376	-0.1267
2	5	2013	5	0	122	1.34048	6.18064	-1.12829	11.07551	11.6977	29.85422	1.56038	2.79684	1.45636
2	5	2013	5	30	122	0.6564	5.51498	-0.78897	11.26949	11.72096	34.35778	1.79247	2.80161	2.14521
2	5	2013	6	0	122	-0.5783	11.59304	-0.90222	11.43044	11.75601	55.56133	1.86024	2.80829	3.38659
2	5	2013	6	30	122	-0.3265	9.89968	1.82808	11.80773	11.86296	54.85177	1.96246	2.82664	3.15314
2	5	2013	7	0	122	-3.997	20.52058	5.42958	12.20416	11.98869	119.37112	2.10816	2.8481	6.8451
2	5	2013	7	30	122	-10.7568	54.26229	22.83607	13.20936	12.26539	295.87787	2.92647	2.89433	13.65113
2	5	2013	8	0	122	-11.8185	68.82933	21.80379	13.90881	12.76541	301.67941	3.43165	2.97781	14.79631
2	5	2013	8	30	122	-10.4688	66.33162	27.61545	14.59137	13.31923	381.6185	4.10158	3.07127	13.54007
2	5	2013	9	0	122	-14.9359	120.85071	48.94513	15.27539	13.92958	589.69482	4.83398	3.17547	18.11137
2	5	2013	9	30	122	-19.115	165.34322	79.63736	16.02736	14.83825	786.0285	5.69376	3.33252	22.44752
2	5	2013	10	0	122	-22.8714	141.61505	70.56422	16.45394	15.75412	773.73541	6.21823	3.49783	26.36923
2	5	2013	10	30	122	-18.7335	151.40517	90.80077	17.19878	16.5277	770.73047	7.02904	3.6408	22.3743
2	5	2013	11	0	122	-14.9741	137.40009	74.28526	17.48485	17.42543	738.72357	7.54872	3.80862	18.78272
2	5	2013	11	30	122	-12.5562	106.00179	27.23364	17.59471	17.85519	377.34689	8.04	3.89311	16.44931
2	5	2013	12	0	122	-13.4517	120.01507	43.02972	17.90067	17.89673	466.04999	8.31982	3.90673	17.35843
2	5	2013	12	30	122	-13.2675	140.60555	63.50169	18.59277	18.37814	681.99078	9.47573	4.00177	17.26927
2	5	2013	13	0	122	-11.7833	123.96358	49.10196	18.7395	18.97168	626.45251	9.47981	4.11876	15.90206
2	5	2013	13	30	122	-14.389	162.74626	62.91208	19.10802	19.50429	645.32892	10.3131	4.22552	18.61452
2	5	2013	14	0	122	-17.6934	136.34457	33.45545	19.08827	19.87332	496.26978	10.51392	4.30214	21.99554
2	5	2013	14	30	122	-8.8345	93.23386	10.13913	18.89756	20.14925	288.66068	10.22428	4.36149	13.19599
2	5	2013	15	0	122	-6.1135	81.24721	-1.45232	18.77091	19.7264	220.97189	10.42475	4.28722	10.40072
2	5	2013	15	30	122	-3.6538	50.38733	0.09674	18.81628	19.23784	203.28461	10.5878	4.2007	7.8545
2	5	2013	16	0	122	-1.5377	29.24277	-16.72726	18.51302	18.77846	117.2233	10.24865	4.12007	5.65777
2	5	2013	16	30	122	-0.7554	27.46335	-12.57257	18.10282	18.21991	105.29835	9.62407	4.02117	4.77657
2	5	2013	17	0	122	-0.7986	24.62831	-13.5831	18.04193	17.77724	109.96991	9.44553	3.94445	4.74305
2	5	2013	17	30	122	1.84882	22.28062	-18.44732	17.72829	17.40867	47.95159	9.30927	3.88179	2.03297
2	5	2013	18	0	122	2.3802	14.72863	-22.78321	16.93921	16.95532	23.91637	8.49118	3.80369	1.42349
2	5	2013	18	30	122	3.2716	13.64689	-27.19413	16.42668	16.42929	9.76096	8.14993	3.71266	0.44106
2	5	2013	19	0	122	3.7333	13.87342	-24.54466	16.13991	15.95825	1.29231	7.78944	3.63221	-0.10109
2	5	2013	19	30	122	3.6177	6.00839	-33.18253	15.57206	15.57707	-0.20901	7.29091	3.56846	-0.04924
2	5	2013	20	0	122	3.3075	7.86003	-22.40219	14.72152	15.15933	-0.288	6.39046	3.49841	0.19091
2	5	2013	20	30	122	2.9401	6.98634	-23.24382	14.11273	14.74544	-0.28505	5.62609	3.42941	0.48931
2	5	2013	21	0	122	2.996	7.41787	-13.42076	13.89118	14.39759	-0.31201	5.32386	3.37251	0.37651
2	5	2013	21	30	122	2.3675	4.10503	-15.23662	13.54573	14.18594	-0.16108	4.93708	3.33995	0.97245
2	5	2013	22	0	122	3.1691	5.82924	-19.78504	13.06498	13.90381	-0.219	4.48988	3.29499	0.12589
2	5	2013	22	30	122	1.8079	2.44079	-8.86303	12.53385	13.62629	-0.41372	3.95884	3.25098	1.44308
2	5	2013	23	0	122	3.41755	2.472	-6.62406	12.18613	13.37848	-0.11965	3.58469	3.2123	-0.20525
2	5	2013	23	30	122	3.28411	5.90044	-11.10184	11.76336	13.15799	-0.00243	3.16181	3.17848	-0.10562
3	5	2013	0	0	123	3.0645	3.55956	-9.29677	11.51609	12.94823	-0.00499	2.9087	3.1466	0.0821
3	5	2013	0	30	123	3.06591	2.75979	-3.21903	11.51145	12.74223	0.00796	2.96615	3.11543	0.04952
3	5	2013	1	0	123	3.02252	0.06769	-7.72637	10.7482	12.43956	0.01714	2.4221	3.0676	0.04508
3	5	2013	1	30	123	3.02781	-1.0013	-11.14781	10.71601	12.15737	0.01372	2.41507	3.02348	-0.00433
3	5	2013	2	0	123	2.2219	-1.21671	-7.80334	10.38887	11.87484	0.02783	2.27722	2.97947	0.75757
3	5	2013	2	30	123	2.73052	-3.25577	-8.84433	9.4971	11.5891	0.02993	1.76828	2.93508	0.20456
3	5	2013	3	0	123	2.73707	-0.85543	-1.97993	9.10184	11.35858	0.03518	1.47155	2.90022	0.16315
3	5	2013	3	30	123	2.73042	3.97445	-1.07811	8.85609	11.27687	0.36394	1.19611	2.89063	0.16021
3	5	2013	4	0	123	2.69503	0.4034	-0.51722	9.00605	11.26187	5.5429	1.06694	2.89232	0.1973
3	5	2013	4	30	123	2.33177	5.44925	-11.16166	9.16889	11.23039	27.55698	1.09531	2.89121	0.55944
3	5	2013	5	0	123	0.495	0.64615	-1.11626	9.42929	11.21218	45.34055	1.18927	2.89235	2.39735
3	5	2013	5	30	123	-1.13745	1.48974	-1.35628	9.71902	11.23895	86.54902	1.21504	2.90112	4.03857
3	5	2013	6	0	123	-6.73449	27.12175	7.76519	10.88453	11.34187	198.3401	1.69666	2.92292	9.65741
3	5	2013	6	30	123	-10.3711	34.01711	14.38952	11.96462	11.61348	255.53954	2.40475	2.97381	13.34491
3	5	2013	7	0	123	-12.7195	50.61053	37.38909	13.06277	11.97358	372.18936	3.31536	3.0405	15.76
3	5	2013	7	30	123	-16.6708	89.98988	51.80523	14.04173	12.51158	477.49643	4.21992	3.13918	19.80998
3	5	2013	8	0	123	-19.1597	102.7382	53.78595	14.66309	13.14941	506.88556	5.00494	3.25712	22.41682
3	5	2013	8	30	123	-23.3062	139.52101	63.18063	15.08915	13.7837	590.18225	5.59038	3.37627	26.68247
3	5	2013	9	0	123	-22.9761	163.16705	71.43257	15.59525	14.49059	673.54657	6.1414	3.51063	26.48673
3	5	2013	9	30	123	-18.1796	143.47127	86.67339	15.7963	15.17506	652.59668	6.29758	3.64296	21.82257
3	5	2013	10	0	123	-17.4733	161.13661	94.64707	16.38618	15.83594	809.28711	7.11439	3.77283	21.24613
3	5	2013	10	30	123	-15.4723	154.86963	93.35796	16.52537	16.61626	808.18903	7.4097	3.92752	19.39982
3	5	2013	11	0	123	-17.8264	166.57796	95.74332	16.95087	17.35967	810.87811	7.68697	4.07744	21.90384
3	5	2013	11	30	123	-14.2916	132.23947	54.90522	17.1756	18.03854	643.4234	7.87874	4.21678	18.50838
3	5	2013	12	0	123	-12.6289	123.36192	41.14096	17.38253	18.62299	513.22443	8.43513	4.33905	16.96795
3	5	2013	12	30	123	-16.2391	147.94548	60.7079	17.84734	19.0305	684.32843	8.94013	4.42703	20.66613
3	5	2013	13	0	123	-16.9889	181.80064	72.90028	18.00022	19.56475	655.85602	8.95286	4.54145	21.53035
3	5	2013	13	30	123	-17.6302	179.88414	66.33389	18.3946	20.09337	599.24689	9.90361	4.65586	22.28606
3	5	2013	14	0	123	-8.9163	100.57541	7.4393	17.99126	20.06749	280.32922	10.00521	4.65718	13.57348
3	5	2013	14	30	123	-17.6206	167.3916	48.36034	18.68029	19.86882	613.75476	10.60829	4.62305	22.24365
3	5	2013	15	0	123	-13.4688	133.91402	35.61658	18.77826	20.42937	523.26575	11.31545	4.74506	18.21386
3	5	2013	15	30	123	-8.6229	99.11694	-1.17407	18.38485	20.49982	276.50424	11.13733	4.76638	13.38928
3	5	2013	16	0	123	-8.2152	79.8208	0.44686	18.41261	20.07525	293.01288	11.31813	4.68528	12.90048
3	5	2013	16	30	123	-5.0839	51.40672	0.20702	18.41579	19.85465	245.28043	11.30094	4.64639	9.73029
3	5	2013	17	0	123	-4.1191	48.48848	-19.78189	18.08399	19.51074	149.3653	10.9929	4.58219	8.70129
3	5	2013	17	30	123	-2.0734	33.30537	-18.8783	17.82064	19.01116	103.40569	10.72062	4.48632	6.55972
3	5	2013	18	0	123	2.2821	15.41506	-13.91623	16.8457	18.40669	50.36745	9.37497	4.36966	2.08756
3	5	2013	18	30	123	0.86306	29.10581	-10.23321	15.99861	17.72342	21.43512	8.12428	4.23797	3.37491
3	5	2013	19	0	123	3.8668	0.53248	-1.84228	15.1874	16.99994	2.42803	7.08638	4.09939	0.23259
3	5	2013	19	30	123	3.90991	-1.58652	12.81919	14.39519	16.2866	-0.50955	6.2539	3.96415	0.05424
3	5	2013	20	0	123	3.55533	-0.66309	0.56541	12.39468	15.64985	-0.59503	4.23893	3.84514	0.28981
3	5	2013	20	30	123	3.34287	0.13546	-6.30025	11.63095	15.0605	-0.51488	3.52887	3.73635	0.39348
3	5	2013	21	0	123	3.3587	4.65819	-11.88823	10.80747	14.54075	0.00496	2.87165	3.64178	0.28308
3	5	2013	21	30	123	3.16207	3.78311	-11.58133	10.13854	14.08606	0.02377	2.42287	3.56027	0.3982
3	5	2013	22	0	123	2.89039	3.53122	-3.82346	9.54019	13.6716	0.02977	2.04993	3.48687	0.59648
3	5	2013	22	30	123	3.27096	0.84263	-11.9763	10.17966	13.30208	0.007	2.50421	3.42232	0.15136
3	5	2013	23	0	123	2.98869	3.33168	-11.74768	9.61571	12.97592	0.02963	2.30482	3.36618	0.37749
3	5	2013	23	30	123	2.85601	-0.51701	-9.44654	9.10649	12.6383	0.02905	1.93251	3.30817	0.45216
4	5	2013	0	0	124	2.86971	-2.59389	-9.92136	8.70192	12.33686	0.03134	1.73655	3.2571	0.38739
4	5	2013	0	30	124	2.83611	-3.11781	-8.50557	7.79255	12.04886	0.03063	1.24906	3.20872	0.37261
4	5	2013	1	0	124	2.8483	3.3401	-11.79214	8.39256	11.75905	0.02782	1.34978	3.1602	0.3119
4	5	2013	1	30	124	2.8723	2.40788	-22.86806	8.83409	11.54269	0.02781	1.55704	3.1252	0.2529
4	5	2013	2	0	124	4.1958	-0.56451	-29.90209	8.55438	11.37726	0.02679	1.31494	3.0995	-1.0963
4	5	2013	2	30	124	5.0901	2.93517	-33.2614	8.44081	11.19933	0.02477	1.26923	3.07158	-2.01852
4	5	2013	3	0	124	3.3282	0.10925	-24.57526	8.15893	11.02377	0.03772	1.25202	3.04414	-0.28406
4	5	2013	3	30	124	2.78848	2.94823	-12.96113	7.31652	10.82625	0.71465	0.97711	3.0128	0.22432
4	5	2013	4	0	124	2.2091	-0.15802	-11.09259	6.8423	10.6283	7.29731	0.77752	2.98146	0.77236
4	5	2013	4	30	124	1.8175	4.86868	-22.18896	7.84769	10.50461	26.23237	1.17531	2.96344	1.14594
4	5	2013	5	0	124	-3.0854	9.19413	-10.04676	7.91271	10.4224	86.7822	1.12771	2.95281	6.03821
4	5	2013	5	30	124	-5.13638	29.66777	0.99511	8.99114	10.42652	157.77116	1.58223	2.95758	8.09396
4	5	2013	6	0	124	-11.0242	65.52139	-6.31888	10.64047	10.51866	171.29694	3.20714	2.9781	14.0023
4	5	2013	6	30	124	-15.1074	88.45041	5.40262	11.51779	10.72617	308.32755	4.45034	3.01949	18.12689
4	5	2013	7	0	124	-19.3233	117.24197	26.90224	11.83727	10.99086	391.36102	4.53293	3.07156	22.39486
4	5	2013	7	30	124	-20.0993	117.02704	51.18911	12.12457	11.3114	483.06201	4.27651	3.1343	23.2336
4	5	2013	8	0	124	-21.1847	129.8735	68.36244	12.722	11.73099	449.07843	4.65751	3.21601	24.40071
4	5	2013	8	30	124	-28.5918	197.86641	82.02218	13.44377	12.25692	398.55051	5.31672	3.31865	31.91045
4	5	2013	9	0	124	-23.8368	197.91396	93.16338	14.27576	12.83702	41.0774	6.16854	3.43303	27.26983
4	5	2013	9	30	124	-23.4373	212.60721	105.06369	15.06672	13.50443	631.16376	7.13105	3.56599	27.00328
4	5	2013	10	0	124	-27.2857	252.8894	118.04554	15.70274	14.27647	804.30536	7.921	3.72166	31.00736
4	5	2013	10	30	124	-23.1101	222.63042	110.75431	16.09368	15.08045	842.6236	8.44237	3.88645	26.99655
4	5	2013	11	0	124	-25.7965	258.02304	133.79372	16.61744	15.8024	843.32178	8.99493	4.03743	29.83393
4	5	2013	11	30	124	-23.4148	249.26747	124.10845	16.99686	16.5171	846.42419	9.45377	4.18921	27.60401
4	5	2013	12	0	124	-19.5051	222.81827	117.30596	17.55416	17.25597	842.02899	10.30107	4.34825	23.85335
4	5	2013	12	30	124	-21.7742	256.83014	141.62175	18.14711	17.98721	822.34778	11.04395	4.50796	26.28216
4	5	2013	13	0	124	-22.0292	253.882	119.29947	18.31475	18.67092	788.96362	11.43149	4.65968	26.68888
4	5	2013	13	30	124	-22.8529	265.08557	94.06303	18.49944	19.2673	737.23889	11.45899	4.79439	27.64729
4	5	2013	14	0	124	-19.1662	225.03944	88.45747	18.71815	19.74451	685.03815	11.59186	4.90453	24.07073
4	5	2013	14	30	124	-18.9747	214.98013	77.1117	18.93342	20.01692	619.94171	11.92664	4.97069	23.94539
4	5	2013	15	0	124	-17.2976	198.13469	60.95343	18.88685	20.15958	552.83154	11.90329	5.00865	22.30625
4	5	2013	15	30	124	-15.3586	181.3092	42.51295	18.7387	20.15618	473.94577	11.95501	5.01455	20.37315
4	5	2013	16	0	124	-13.7041	145.60655	18.40634	18.42274	20.01514	391.79153	11.14824	4.99012	18.69422
4	5	2013	16	30	124	-11.8863	127.14716	-2.75936	18.0021	19.77066	300.17163	10.45916	4.94293	16.82923
4	5	2013	17	0	124	-7.2173	86.90681	-19.71364	17.50347	19.36332	217.90359	10.03123	4.86012	12.07742
4	5	2013	17	30	124	-3.6225	57.82745	-31.62269	16.77328	18.90812	139.31033	8.80677	4.76718	8.38968
4	5	2013	18	0	124	0.5952	35.27013	-44.30542	15.70808	18.33384	62.21361	7.58755	4.64891	4.05371
4	5	2013	18	30	124	4.2	23.49108	-47.73001	14.39353	17.55543	16.47458	6.40416	4.48773	0.28773
4	5	2013	19	0	124	5.0608	20.60495	-22.74333	13.63168	16.77938	1.47396	5.92326	4.3287	-0.7321
4	5	2013	19	30	124	5.1238	15.28216	-29.0669	13.12471	16.18575	-0.35216	5.44156	4.20951	-0.91429
4	5	2013	20	0	124	5.1776	17.87672	-41.93191	12.5226	15.64608	-0.24555	4.93731	4.10248	-1.07512
4	5	2013	20	30	124	4.1381	11.865	-43.38724	11.83214	15.09773	0.00419	4.49352	3.99448	-0.14362
4	5	2013	21	0	124	3.39444	4.77735	-12.60036	10.57139	14.6037	0.00744	3.42943	3.89841	0.50397
4	5	2013	21	30	124	3.15319	2.69989	-20.60762	9.66963	14.11745	0.0028	2.71231	3.80463	0.65144
4	5	2013	22	0	124	3.569	1.80921	-26.01036	9.0014	13.66287	0.01611	2.22025	3.71789	0.14889
4	5	2013	22	30	124	2.9906	1.43993	-22.07808	8.96469	13.25765	0.02087	2.25349	3.64161	0.65101
4	5	2013	23	0	124	3.9866	2.72422	-24.69631	8.74677	12.89423	0.01637	2.1736	3.57408	-0.41252
4	5	2013	23	30	124	2.98894	-2.07902	-13.55067	7.45183	12.55482	0.02825	1.51193	3.51165	0.52271
5	5	2013	0	0	125	2.90252	1.58085	-14.25856	6.80648	12.18408	0.02598	1.11614	3.44341	0.54089
5	5	2013	0	30	125	2.99628	-0.16945	-3.68516	6.49921	11.86848	0.02437	1.0676	3.3863	0.39003
5	5	2013	1	0	125	2.99146	-1.61989	-4.46215	6.55289	11.54325	0.02441	0.98823	3.32762	0.33616
5	5	2013	1	30	125	2.90252	1.93833	3.88906	6.85917	11.2257	0.02316	1.13473	3.27072	0.3682
5	5	2013	2	0	125	2.93492	0.74447	1.86821	6.76487	10.93285	0.02368	1.21794	3.21884	0.28392
5	5	2013	2	30	125	2.99146	3.77362	6.93223	6.53489	10.65619	0.02666	1.19326	3.17029	0.17883
5	5	2013	3	0	125	2.9814	-4.63215	-13.80369	6.16725	10.43514	0.03618	0.89096	3.13246	0.15106
5	5	2013	3	30	125	2.9619	0.31707	0.05435	6.59314	10.19664	1.22679	1.10788	3.09148	0.12958
5	5	2013	4	0	125	2.69907	1.22051	1.27132	5.93335	9.9776	15.4722	0.92827	3.05429	0.35522
5	5	2013	4	30	125	0.45605	3.51849	1.37031	6.18502	9.82134	55.94045	0.91176	3.02895	2.5729
5	5	2013	5	0	125	-0.68793	11.0838	-9.17602	7.57764	9.75793	64.55099	1.15016	3.02098	3.7089
5	5	2013	5	30	125	-6.6155	26.15776	-3.32281	9.40888	9.85155	202.56914	1.79766	3.04238	9.65788
5	5	2013	6	0	125	-9.5615	49.64012	7.27291	11.02922	10.07597	289.16196	2.79411	3.08852	12.65002
5	5	2013	6	30	125	-13.2865	78.51602	30.6314	12.32621	10.35647	374.55804	4.07647	3.14569	16.43219
5	5	2013	7	0	125	-14.9283	99.42995	47.87796	12.91956	10.74946	454.97623	4.84306	3.22499	18.15329
5	5	2013	7	30	125	-20.2554	139.33937	68.11178	13.44414	11.18548	520.4209	5.20622	3.31359	23.56899
5	5	2013	8	0	125	-18.8186	141.94037	82.63792	14.10606	11.71062	606.72314	6.00615	3.42087	22.23947
5	5	2013	8	30	125	-21.2008	171.43436	106.5052	14.74212	12.33906	673.97046	6.65862	3.55036	24.75116
5	5	2013	9	0	125	-19.5965	173.58569	107.4375	15.26681	13.02152	729.49329	7.38133	3.69293	23.28943
5	5	2013	9	30	125	-22.2981	204.64073	128.59825	15.91426	13.68116	765.68219	8.00584	3.83316	26.13126
5	5	2013	10	0	125	-21.6913	200.65276	118.38273	16.39834	14.58191	788.60413	8.64131	4.02631	25.71761
5	5	2013	10	30	125	-12.536	121.15282	67.29562	16.78632	15.49376	681.54169	9.15353	4.22564	16.76164
5	5	2013	11	0	125	-18.3141	159.83214	83.97745	16.97929	16.14502	504.24509	9.40882	4.37189	22.68599
5	5	2013	11	30	125	-23.0374	226.09688	119.86713	17.73247	16.69108	794.42657	10.30345	4.49697	27.53436
5	5	2013	12	0	125	-21.3122	214.4093	95.28075	17.85196	17.6002	717.77197	10.80258	4.7044	26.0166
5	5	2013	12	30	125	-18.0417	192.01845	85.68003	18.0591	18.33815	689.87573	11.14339	4.8765	22.9182
5	5	2013	13	0	125	-19.0012	215.89052	95.63223	18.50845	19.16847	726.31653	11.64511	5.07212	24.07331
5	5	2013	13	30	125	-17.5167	203.50949	96.21421	18.91778	20.07852	753.94958	12.27394	5.28907	22.80577
5	5	2013	14	0	125	-17.6898	206.31491	89.19451	19.24494	20.9544	685.58484	12.75034	5.50116	23.19096
5	5	2013	14	30	125	-15.4274	178.75475	67.56371	19.30342	21.52275	623.25537	12.97957	5.6428	21.0702
5	5	2013	15	0	125	-15.3278	159.80312	52.8908	19.36443	21.83941	111.46776	12.82866	5.72544	21.05324
5	5	2013	15	30	125	-13.956	128.91655	14.36998	19.27763	21.84342	143.3107	12.81662	5.73355	19.68955
5	5	2013	16	0	125	-14.0904	127.36724	6.61364	19.30868	21.63398	356.34308	12.79641	5.69054	19.78094
5	5	2013	16	30	125	-9.7985	88.76442	4.31997	19.40257	21.46003	320.5304	12.7372	5.65601	15.45452
5	5	2013	17	0	125	-5.9068	61.58551	-10.65044	18.8956	21.19011	193.82336	12.04376	5.59858	11.50538
5	5	2013	17	30	125	-4.1677	50.11014	-17.36543	18.60955	20.71291	151.47647	11.61483	5.49196	9.65966
5	5	2013	18	0	125	0.2888	14.86032	-14.59414	17.82121	20.22313	82.18324	10.52845	5.38282	5.09402
5	5	2013	18	30	125	3.31523	13.63158	-16.22962	17.42021	19.45617	23.25126	10.53628	5.20923	1.894
5	5	2013	19	0	125	3.74453	-0.62575	1.53977	16.32037	18.48315	1.08328	9.14746	4.98956	1.24503
5	5	2013	19	30	125	3.99335	8.90462	-14.3139	14.27035	17.54172	-0.42965	6.64873	4.77984	0.7865
5	5	2013	20	0	125	3.848	7.53736	-11.37988	12.9912	16.73561	-0.04762	5.2934	4.60326	0.75526
5	5	2013	20	30	125	3.71261	-0.9338	1.21102	11.82932	16.04757	-0.03559	4.20023	4.45494	0.74233
5	5	2013	21	0	125	3.56032	5.98262	-12.60817	11.67395	15.46284	-0.05018	4.14847	4.33086	0.77055
5	5	2013	21	30	125	3.54447	-1.5297	1.16083	10.95938	14.98503	-0.00574	3.53857	4.23121	0.68674
5	5	2013	22	0	125	3.17221	-0.33451	0.3871	9.40454	14.51148	0.03203	2.46119	4.13317	0.96096
5	5	2013	22	30	125	3.12837	3.25578	-16.13457	9.26143	14.05374	0.02582	2.42973	4.03923	0.91086
5	5	2013	23	0	125	3.18221	3.91872	-13.2023	8.79299	13.62723	0.02361	2.13193	3.95263	0.77042
5	5	2013	23	30	125	3.15639	-1.13045	6.00115	8.18111	13.23398	0.02967	1.87564	3.87366	0.71726
6	5	2013	0	0	126	3.22129	1.18498	3.4314	8.2583	12.87546	0.02366	1.9216	3.80249	0.58121
6	5	2013	0	30	126	3.23796	-0.32888	-1.22611	7.73289	12.55384	0.02802	1.70507	3.73946	0.5015
6	5	2013	1	0	126	3.12936	-0.81977	6.80201	7.32779	12.24849	0.02944	1.64019	3.68013	0.55077
6	5	2013	1	30	126	3.06229	-0.7545	-12.83395	6.85723	11.9528	0.02939	1.39177	3.62309	0.5608
6	5	2013	2	0	126	3.14513	2.04877	-12.79871	7.06917	11.66754	0.03162	1.50606	3.56845	0.42332
6	5	2013	2	30	126	3.17577	1.17707	-12.24199	6.51276	11.37441	0.02484	1.27835	3.51245	0.33668
6	5	2013	3	0	126	3.22493	0.10966	0.78535	6.37401	11.09258	0.03853	1.03841	3.45903	0.23409
6	5	2013	3	30	126	2.69159	0.37582	1.34811	5.83387	10.82539	1.28348	0.90897	3.40882	0.71723
6	5	2013	4	0	126	2.67648	0.25242	-7.94047	5.75494	10.60256	13.25003	0.79327	3.36779	0.69132
6	5	2013	4	30	126	0.13647	-1.43042	-0.37366	6.12136	10.44445	57.1304	0.80893	3.33994	3.20347
6	5	2013	5	0	126	-3.7303	15.8809	7.56616	8.13616	10.4159	139.84143	1.13651	3.33821	7.06851
6	5	2013	5	30	126	-5.0875	25.51316	4.28366	9.73651	10.63912	203.0874	2.10966	3.38743	8.47493
6	5	2013	6	0	126	-10.497	48.42305	22.17424	11.54644	10.88154	275.36465	3.06252	3.44092	13.93792
6	5	2013	6	30	126	-14.3799	61.01719	39.9226	13.76524	11.15853	354.67328	5.01361	3.50195	17.88186
6	5	2013	7	0	126	-16.3201	87.44605	57.30797	15.02231	11.60089	433.88684	6.01362	3.59791	19.91801
6	5	2013	7	30	126	-22.2825	116.95508	51.53337	15.67449	12.18661	515.06635	6.11732	3.7253	26.0078
6	5	2013	8	0	126	-20.4449	115.02666	49.96575	16.94375	12.88031	590.43414	7.62283	3.87782	24.32272
6	5	2013	8	30	126	-19.3937	146.03575	54.22262	18.13351	13.66084	648.328	9.57903	4.0519	23.4456
6	5	2013	9	0	126	-24.581	184.37543	71.67933	19.1863	14.47008	705.84338	10.0849	4.23552	28.81652
6	5	2013	9	30	126	-17.0327	161.08394	84.88082	20.35998	15.28618	764.91992	11.80889	4.42396	21.45666
6	5	2013	10	0	126	-19.1342	197.17088	76.66836	21.16932	16.21411	803.04034	12.90896	4.64141	23.7756
